message,timestamp,severity,tags,attributes
[auth] library/node:pull token for registry-1.docker.io,2026-04-26T13:09:50.046595666Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:b1e890556b9eecf09dcb02da4c26c0b51f06f240ec79c3f96aac2129a6843976"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:50.046444199Z"",""type"":""vertex""}"
[auth] library/node:pull token for registry-1.docker.io,2026-04-26T13:09:50.046634906Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:50.046464413Z"",""digest"":""sha256:b1e890556b9eecf09dcb02da4c26c0b51f06f240ec79c3f96aac2129a6843976"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:50.046444199Z"",""type"":""vertex""}"
[auth] library/eclipse-temurin:pull token for registry-1.docker.io,2026-04-26T13:09:50.743034313Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:689431a7c35dd38536f3934ea3cd227256d2e4e9f882c77f570a6712649abb58"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:50.742901663Z"",""type"":""vertex""}"
[auth] library/eclipse-temurin:pull token for registry-1.docker.io,2026-04-26T13:09:50.743082078Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:50.742926073Z"",""digest"":""sha256:689431a7c35dd38536f3934ea3cd227256d2e4e9f882c77f570a6712649abb58"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:50.742901663Z"",""type"":""vertex""}"
[internal] load metadata for docker.io/library/node:20-alpine,2026-04-26T13:09:51.037236528Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:51.034533692Z"",""digest"":""sha256:ccecbba0a2e5c072602481fed7ccd4ede19058d4d7721294b010c0440ce9c682"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:50.040343509Z"",""type"":""vertex""}"
[internal] load metadata for docker.io/library/eclipse-temurin:21-jdk,2026-04-26T13:09:52.247803662Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:52.245183626Z"",""digest"":""sha256:e93b7ad54590f2713210a5b53cfa3b59e8622f6f150bc1181aeb2f958dc763d7"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:50.040365005Z"",""type"":""vertex""}"
[internal] load metadata for docker.io/library/eclipse-temurin:21-jre-alpine,2026-04-26T13:09:52.441121079Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:52.438526579Z"",""digest"":""sha256:086ea836daea68de122d356fd00a83ed25f9de03f86f12c21859cbfc57a63266"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:50.040309071Z"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-26T13:09:52.441550755Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:3df31a9539b0354d402c09727dc049ddbf932539be457f1a7105ea4f43ebd43e"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-26T13:09:52.441581794Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:3df31a9539b0354d402c09727dc049ddbf932539be457f1a7105ea4f43ebd43e"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.439000069Z"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-26T13:09:52.441600925Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:52.439028396Z"",""digest"":""sha256:3df31a9539b0354d402c09727dc049ddbf932539be457f1a7105ea4f43ebd43e"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.439000069Z"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-26T13:09:52.441610069Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:3df31a9539b0354d402c09727dc049ddbf932539be457f1a7105ea4f43ebd43e"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.439182865Z"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-26T13:09:52.450859257Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:52.448521315Z"",""digest"":""sha256:3df31a9539b0354d402c09727dc049ddbf932539be457f1a7105ea4f43ebd43e"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.439182865Z"",""type"":""vertex""}"
[frontend-build 1/6] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-26T13:09:52.455300965Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 7/9] RUN mkdir -p src/main/resources/static,2026-04-26T13:09:52.455344447Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:bdde56f9773c59a654172c5b5b308c0f477f975983ccdcaff6d1391b85d3906b"",""inputs"":[""sha256:96d658d29b83b0c18d3b214483f1266eeda6f8444c8b4aa70f497ced20abbb89""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 8/9] COPY --from=frontend-build /app/frontend/dist/ src/main/resources/static/,2026-04-26T13:09:52.455356334Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:69f83ff3e464938b7d11e0ef7ebe3ef48a2db5386b80caf6590e2ec15c76265c"",""inputs"":[""sha256:bdde56f9773c59a654172c5b5b308c0f477f975983ccdcaff6d1391b85d3906b"",""sha256:9a7d5696dfab76774532402db1ccd7e31642966f23e337d4d7c69a2bf7a76031""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[internal] load build context,2026-04-26T13:09:52.455364411Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:164b251a9e016e5d80721117f36132b4c6d7e5d464ffc9390a07f1d543a0ded7"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 6/6] RUN npm run build && ls -la dist/,2026-04-26T13:09:52.455375838Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9a7d5696dfab76774532402db1ccd7e31642966f23e337d4d7c69a2bf7a76031"",""inputs"":[""sha256:7e3e2272b3c654652ab18a635584d3373a026d230cfc1eafd99b297e417db3aa""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 3/6] COPY frontend/package.json ./,2026-04-26T13:09:52.455383205Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:7dbca025935c53608f6ff0e3bb574e115d8333a9cf9ac1cbd7d67400ac9b246d"",""inputs"":[""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""sha256:164b251a9e016e5d80721117f36132b4c6d7e5d464ffc9390a07f1d543a0ded7""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 5/6] COPY frontend/ ./,2026-04-26T13:09:52.455389241Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:7e3e2272b3c654652ab18a635584d3373a026d230cfc1eafd99b297e417db3aa"",""inputs"":[""sha256:ae66651d43e78e30a7dc6a758fe66b7d894abdc87fc43135cec40b5696dc0ca2"",""sha256:164b251a9e016e5d80721117f36132b4c6d7e5d464ffc9390a07f1d543a0ded7""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
"[backend-build 2/9] RUN apt-get update && apt-get install -y --no-install-recommends curl &&     curl -fSL -o /tmp/maven.tar.gz ""https://dlcdn.apache.org/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" ||     curl -fSL -o /tmp/maven.tar.gz ""https://archive.apache.org/dist/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" &&     tar xzf /tmp/maven.tar.gz -C /opt && rm /tmp/maven.tar.gz &&     ln -s /opt/apache-maven-3.9.15 /opt/maven &&     ln -s /opt/maven/bin/mvn /usr/local/bin/mvn &&     apt-get purge -y curl && apt-get autoremove -y && apt-get clean && rm -rf /var/lib/apt/lists/*",2026-04-26T13:09:52.455403285Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7"",""inputs"":[""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-26T13:09:52.455411125Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 3/7] RUN ln -snf /usr/share/zoneinfo/Asia/Shanghai /etc/localtime && echo Asia/Shanghai > /etc/timezone,2026-04-26T13:09:52.455417202Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f"",""inputs"":[""sha256:38f43416520640e2461fd3b4c55577f7eec97161f482984831879eed40eb564b""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 2/7] WORKDIR /app,2026-04-26T13:09:52.455423755Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:38f43416520640e2461fd3b4c55577f7eec97161f482984831879eed40eb564b"",""inputs"":[""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 2/6] WORKDIR /app/frontend,2026-04-26T13:09:52.455429233Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""inputs"":[""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 4/6] RUN npm install,2026-04-26T13:09:52.455434559Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:ae66651d43e78e30a7dc6a758fe66b7d894abdc87fc43135cec40b5696dc0ca2"",""inputs"":[""sha256:7dbca025935c53608f6ff0e3bb574e115d8333a9cf9ac1cbd7d67400ac9b246d""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 3/9] WORKDIR /app/backend,2026-04-26T13:09:52.455439951Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:2f24dc699152b5ed9996eadc271a79c14b13b621f424f516cb48486d40c4ae5f"",""inputs"":[""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-26T13:09:52.455455160Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 4/9] COPY backend/pom.xml .,2026-04-26T13:09:52.455465658Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:a63172eb0b4c566b8097c19a0d750a7b7266d0719b0bdeb335510366e5b394b1"",""inputs"":[""sha256:2f24dc699152b5ed9996eadc271a79c14b13b621f424f516cb48486d40c4ae5f"",""sha256:164b251a9e016e5d80721117f36132b4c6d7e5d464ffc9390a07f1d543a0ded7""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 6/9] COPY backend/src ./src,2026-04-26T13:09:52.455471768Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:96d658d29b83b0c18d3b214483f1266eeda6f8444c8b4aa70f497ced20abbb89"",""inputs"":[""sha256:c780328d2cb9d2b1da6d4f31a25cb7794a792eb929bbd794eae563cbf450d95d"",""sha256:164b251a9e016e5d80721117f36132b4c6d7e5d464ffc9390a07f1d543a0ded7""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 5/9] RUN mvn dependency:go-offline -B --no-transfer-progress || true,2026-04-26T13:09:52.455478166Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:c780328d2cb9d2b1da6d4f31a25cb7794a792eb929bbd794eae563cbf450d95d"",""inputs"":[""sha256:a63172eb0b4c566b8097c19a0d750a7b7266d0719b0bdeb335510366e5b394b1""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 9/9] RUN ls -la src/main/resources/static/ && mvn clean package -DskipTests -B --no-transfer-progress,2026-04-26T13:09:52.455498312Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:a9056a18e28f4415d9755b967b95ce782d2492081d305e855ddefd17b3266d8c"",""inputs"":[""sha256:69f83ff3e464938b7d11e0ef7ebe3ef48a2db5386b80caf6590e2ec15c76265c""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 7/7] RUN addgroup -S spring && adduser -S spring -G spring,2026-04-26T13:09:52.455553403Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:fc370be2b937fbc74adbd369dbb5f55b060f6ab31c8bdfa1a8ffc3f9f64c6cb3"",""inputs"":[""sha256:d1a1ee4959ffcb5f7fe169b931801710109b2028f06f390f9568c2ff4cff3d1a""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 6/7] RUN chmod +x ./start.sh,2026-04-26T13:09:52.455565283Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:d1a1ee4959ffcb5f7fe169b931801710109b2028f06f390f9568c2ff4cff3d1a"",""inputs"":[""sha256:29cecc65fbd3c0cb6f6507c85b88267eecb61c0e5737171fa385ec8c1269d5a0""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 5/7] COPY start.sh ./start.sh,2026-04-26T13:09:52.455573920Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:29cecc65fbd3c0cb6f6507c85b88267eecb61c0e5737171fa385ec8c1269d5a0"",""inputs"":[""sha256:e36ca7eb10959520c326793b0a1e22e44a485f6e0a6dda24078124c0318946ba"",""sha256:164b251a9e016e5d80721117f36132b4c6d7e5d464ffc9390a07f1d543a0ded7""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 4/7] COPY --from=backend-build /app/backend/target/backend-0.0.1-SNAPSHOT.jar ./backend.jar,2026-04-26T13:09:52.455583844Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e36ca7eb10959520c326793b0a1e22e44a485f6e0a6dda24078124c0318946ba"",""inputs"":[""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f"",""sha256:a9056a18e28f4415d9755b967b95ce782d2492081d305e855ddefd17b3266d8c""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[internal] load build context,2026-04-26T13:09:52.455605332Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:52.452959321Z"",""digest"":""sha256:164b251a9e016e5d80721117f36132b4c6d7e5d464ffc9390a07f1d543a0ded7"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.452914032Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-26T13:09:52.455611647Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.452922037Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-26T13:09:52.458141494Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.455811122Z"",""type"":""vertex""}"
[frontend-build 1/6] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-26T13:09:52.458175812Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.455868231Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-26T13:09:52.465821877Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:52.463526545Z"",""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.452922037Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-26T13:09:52.466019608Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.463630715Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-26T13:09:52.466048245Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:52.463684156Z"",""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.463630715Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-26T13:09:52.466066321Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.463781605Z"",""type"":""vertex""}"
[frontend-build 1/6] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-26T13:09:52.471901158Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-26T13:09:52.469451923Z"",""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-26T13:09:52.455868231Z"",""type"":""vertex""}"
