message,timestamp,severity,tags,attributes
[stage-2 4/7] COPY --from=backend-build /app/backend/target/backend-0.0.1-SNAPSHOT.jar ./backend.jar,2026-04-27T07:38:26.063981423Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:b2a31d6e7240f9c7301dd513f58c00e3e301d1804c1943acf289693722dceaf3"",""inputs"":[""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f"",""sha256:0ea936ad878ebdf4897f479c3cb18122f466dde167677641d34978d84438956e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build  8/12] COPY frontend/public ./public/,2026-04-27T07:38:26.064010471Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:43b6b62c310af1cb07b86453be72d70e2663119ec81e8c5eb26e38a6595c1a23"",""inputs"":[""sha256:d3ac56e4018f7a3a11ae4473378b6235b197f3b2bf28c0bb33f64b98b72e945f"",""sha256:085b68d718ee7ab82ad0cf62b35909933e80b1eddcab851fb6ec70af61e756d9""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-27T07:38:26.064061093Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.059296079Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T07:38:26.064563710Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.059859294Z"",""type"":""vertex""}"
[frontend-build  1/12] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-27T07:38:26.064617262Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.059979802Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T07:38:26.078848542Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""cached"":true,""completed"":""2026-04-27T07:38:26.07419644Z"",""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.074150673Z"",""type"":""vertex""}"
"[backend-build 2/9] RUN apt-get update && apt-get install -y --no-install-recommends curl &&     curl -fSL -o /tmp/maven.tar.gz ""https://dlcdn.apache.org/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" ||     curl -fSL -o /tmp/maven.tar.gz ""https://archive.apache.org/dist/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" &&     tar xzf /tmp/maven.tar.gz -C /opt && rm /tmp/maven.tar.gz &&     ln -s /opt/apache-maven-3.9.15 /opt/maven &&     ln -s /opt/maven/bin/mvn /usr/local/bin/mvn &&     apt-get purge -y curl && apt-get autoremove -y && apt-get clean && rm -rf /var/lib/apt/lists/*",2026-04-27T07:38:26.079009908Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7"",""inputs"":[""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b""],""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.074274661Z"",""type"":""vertex""}"
[internal] load build context,2026-04-27T07:38:26.125087146Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T07:38:26.120538789Z"",""digest"":""sha256:085b68d718ee7ab82ad0cf62b35909933e80b1eddcab851fb6ec70af61e756d9"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.071180888Z"",""type"":""vertex""}"
[frontend-build  2/12] WORKDIR /app/frontend,2026-04-27T07:38:26.128814596Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""cached"":true,""digest"":""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""inputs"":[""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0""],""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.124083322Z"",""type"":""vertex""}"
[frontend-build  2/12] WORKDIR /app/frontend,2026-04-27T07:38:26.128867346Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""cached"":true,""completed"":""2026-04-27T07:38:26.124202872Z"",""digest"":""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""inputs"":[""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0""],""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.124083322Z"",""type"":""vertex""}"
[frontend-build  3/12] COPY frontend/package.json ./,2026-04-27T07:38:26.128915949Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:df980de04e0400bfa42ae44b43cf70b262094ae3a388e2942057929169a2a940"",""inputs"":[""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""sha256:085b68d718ee7ab82ad0cf62b35909933e80b1eddcab851fb6ec70af61e756d9""],""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.124311282Z"",""type"":""vertex""}"
[frontend-build  3/12] COPY frontend/package.json ./,2026-04-27T07:38:26.130589683Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""cached"":true,""completed"":""2026-04-27T07:38:26.125762597Z"",""digest"":""sha256:df980de04e0400bfa42ae44b43cf70b262094ae3a388e2942057929169a2a940"",""inputs"":[""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""sha256:085b68d718ee7ab82ad0cf62b35909933e80b1eddcab851fb6ec70af61e756d9""],""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.125762597Z"",""type"":""vertex""}"
[frontend-build  4/12] COPY frontend/package-lock.json ./,2026-04-27T07:38:26.130692009Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""cached"":true,""completed"":""2026-04-27T07:38:26.125762597Z"",""digest"":""sha256:f0f3450ba4f02bc5fb4c587ea3fb5108d6cc567908deab81ed35fbd9dbeaea01"",""inputs"":[""sha256:df980de04e0400bfa42ae44b43cf70b262094ae3a388e2942057929169a2a940"",""sha256:085b68d718ee7ab82ad0cf62b35909933e80b1eddcab851fb6ec70af61e756d9""],""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.125762597Z"",""type"":""vertex""}"
[frontend-build  6/12] COPY frontend/vite.config.js ./,2026-04-27T07:38:26.130722525Z,error,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T07:38:26.125769936Z"",""digest"":""sha256:3dc716760ca0b9867d9543ef932ae34679eb67f823cb8bf9a8f8ca2bf30e754b"",""error"":""failed to calculate checksum of ref 2cs94zayrl3zm12cstxpiszzz::qx27gy9uqkwg8ckaxnwk8sq1z: \""/frontend/vite.config.js\"": not found"",""inputs"":[""sha256:8ebc8d0258d69d6975a90a276db322b246538a0d9a4a99e67456abafba4977c7"",""sha256:085b68d718ee7ab82ad0cf62b35909933e80b1eddcab851fb6ec70af61e756d9""],""level"":""error"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.125762597Z"",""type"":""vertex""}"
[frontend-build  3/12] COPY frontend/package.json ./,2026-04-27T07:38:26.146336104Z,error,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T07:38:26.141567951Z"",""digest"":""sha256:df980de04e0400bfa42ae44b43cf70b262094ae3a388e2942057929169a2a940"",""error"":""context canceled: context canceled"",""inputs"":[""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""sha256:085b68d718ee7ab82ad0cf62b35909933e80b1eddcab851fb6ec70af61e756d9""],""level"":""error"",""source"":""buildkit"",""started"":""2026-04-27T07:38:26.124311282Z"",""type"":""vertex""}"
-------------------,2026-04-27T07:38:26.279478614Z,error,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""error""}"
17 |,2026-04-27T07:38:26.279491432Z,error,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""error""}"
19 |     COPY frontend/index.html ./,2026-04-27T07:38:26.279502912Z,error,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""error""}"
-------------------,2026-04-27T07:38:26.279511751Z,error,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""error""}"
"ERROR: failed to build: failed to solve: failed to compute cache key: failed to calculate checksum of ref 2cs94zayrl3zm12cstxpiszzz::qx27gy9uqkwg8ckaxnwk8sq1z: ""/frontend/vite.config.js"": not found",2026-04-27T07:38:26.279519610Z,error,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""error""}"
