message,timestamp,severity,tags,attributes
[auth] library/node:pull token for registry-1.docker.io,2026-04-27T04:09:57.893869774Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:09:57.893692161Z"",""digest"":""sha256:a909761d2db2d2baeedd2860419b58baf7cc5da4d0c1c20292393df8f6f26f8b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:09:57.893651167Z"",""type"":""vertex""}"
[auth] library/eclipse-temurin:pull token for registry-1.docker.io,2026-04-27T04:09:58.581120252Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:448bc6d5ffaba11821a1606db8b9bc735452c1597988229f88f4dc5d5b5a8227"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:09:58.58090589Z"",""type"":""vertex""}"
[auth] library/eclipse-temurin:pull token for registry-1.docker.io,2026-04-27T04:09:58.581173365Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:09:58.580974921Z"",""digest"":""sha256:448bc6d5ffaba11821a1606db8b9bc735452c1597988229f88f4dc5d5b5a8227"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:09:58.58090589Z"",""type"":""vertex""}"
[internal] load metadata for docker.io/library/node:20-alpine,2026-04-27T04:09:58.948778198Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:09:58.945393617Z"",""digest"":""sha256:ccecbba0a2e5c072602481fed7ccd4ede19058d4d7721294b010c0440ce9c682"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:09:57.886507201Z"",""type"":""vertex""}"
[internal] load metadata for docker.io/library/eclipse-temurin:21-jdk,2026-04-27T04:09:59.982788688Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:09:59.97958924Z"",""digest"":""sha256:e93b7ad54590f2713210a5b53cfa3b59e8622f6f150bc1181aeb2f958dc763d7"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:09:57.886515601Z"",""type"":""vertex""}"
[internal] load metadata for docker.io/library/eclipse-temurin:21-jre-alpine,2026-04-27T04:10:00.082695936Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:10:00.079243626Z"",""digest"":""sha256:086ea836daea68de122d356fd00a83ed25f9de03f86f12c21859cbfc57a63266"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:09:57.886478409Z"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-27T04:10:00.082777002Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:b1641e249ee258c9d11d6c8b6e7181619356f16a184c40cef1346e42c474e754"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-27T04:10:00.083011691Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:10:00.079778881Z"",""digest"":""sha256:b1641e249ee258c9d11d6c8b6e7181619356f16a184c40cef1346e42c474e754"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.079753591Z"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-27T04:10:00.083065547Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:b1641e249ee258c9d11d6c8b6e7181619356f16a184c40cef1346e42c474e754"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.079970572Z"",""type"":""vertex""}"
[internal] load .dockerignore,2026-04-27T04:10:00.100818965Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:10:00.097623186Z"",""digest"":""sha256:b1641e249ee258c9d11d6c8b6e7181619356f16a184c40cef1346e42c474e754"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.079970572Z"",""type"":""vertex""}"
[internal] load build context,2026-04-27T04:10:00.105830417Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:1b97ddb7f0d1144bb43e22b9d0636e8818b42e8f3a5d345874d241a0127ac561"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 5/9] RUN mvn dependency:go-offline -B --no-transfer-progress || true,2026-04-27T04:10:00.105879552Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:805a5a8133e3686b2a4fff383294d3ab16b2686bd332a59a2474a5601ea23806"",""inputs"":[""sha256:9d56b42ddf2259e220214e801d07d0fa817eb51c82aa5b26d686fd668eea2607""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
"[backend-build 2/9] RUN apt-get update && apt-get install -y --no-install-recommends curl &&     curl -fSL -o /tmp/maven.tar.gz ""https://dlcdn.apache.org/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" ||     curl -fSL -o /tmp/maven.tar.gz ""https://archive.apache.org/dist/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" &&     tar xzf /tmp/maven.tar.gz -C /opt && rm /tmp/maven.tar.gz &&     ln -s /opt/apache-maven-3.9.15 /opt/maven &&     ln -s /opt/maven/bin/mvn /usr/local/bin/mvn &&     apt-get purge -y curl && apt-get autoremove -y && apt-get clean && rm -rf /var/lib/apt/lists/*",2026-04-27T04:10:00.105898025Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7"",""inputs"":[""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 6/6] RUN npm run build && ls -la dist/,2026-04-27T04:10:00.105910777Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:440d86efb3ff2a070ea4ff1c77d529a177afaa3830ae6002c45256c5fb74bd65"",""inputs"":[""sha256:a53d33bb3c2313a58b6277f2a0899cb72d949a1e92041c274d3f4c0a27daafe0""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 2/6] WORKDIR /app/frontend,2026-04-27T04:10:00.105918647Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""inputs"":[""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T04:10:00.105924562Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 3/7] RUN ln -snf /usr/share/zoneinfo/Asia/Shanghai /etc/localtime && echo Asia/Shanghai > /etc/timezone,2026-04-27T04:10:00.105937336Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f"",""inputs"":[""sha256:38f43416520640e2461fd3b4c55577f7eec97161f482984831879eed40eb564b""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 2/7] WORKDIR /app,2026-04-27T04:10:00.105948664Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:38f43416520640e2461fd3b4c55577f7eec97161f482984831879eed40eb564b"",""inputs"":[""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 5/7] COPY start.sh ./start.sh,2026-04-27T04:10:00.105958079Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:077ce60553be91c15cace4d6ee5728840ba761b9cff55de8f116f8d6eea8a9a6"",""inputs"":[""sha256:7348dc8c1f089b5bf3858ff1b73d3ab5d67858cf7ae3d140595413fa1bfa8475"",""sha256:1b97ddb7f0d1144bb43e22b9d0636e8818b42e8f3a5d345874d241a0127ac561""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 3/9] WORKDIR /app/backend,2026-04-27T04:10:00.105966078Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:2f24dc699152b5ed9996eadc271a79c14b13b621f424f516cb48486d40c4ae5f"",""inputs"":[""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 5/6] COPY frontend/ ./,2026-04-27T04:10:00.105974574Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:a53d33bb3c2313a58b6277f2a0899cb72d949a1e92041c274d3f4c0a27daafe0"",""inputs"":[""sha256:1bc155ac2c61cf9b67e626fcd9d6f3e3039ec1b084dac8dba4caf6776ff06941"",""sha256:1b97ddb7f0d1144bb43e22b9d0636e8818b42e8f3a5d345874d241a0127ac561""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 3/6] COPY frontend/package.json ./,2026-04-27T04:10:00.105986883Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:8fd7d674a1d1c828834feaf839bb427b58834a4f500207e71d7cfa852237aba2"",""inputs"":[""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""sha256:1b97ddb7f0d1144bb43e22b9d0636e8818b42e8f3a5d345874d241a0127ac561""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 9/9] RUN ls -la src/main/resources/static/ && mvn clean package -DskipTests -B --no-transfer-progress,2026-04-27T04:10:00.105995824Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:a161dd79085d999db15de7fc318dedc656d9086620b75c9f51520fac6a2d5e3b"",""inputs"":[""sha256:95525a4fba4a7cc19c074499894c3150d6d02e3ba5426bbfb551cc130bad03f8""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 8/9] COPY --from=frontend-build /app/frontend/dist/ src/main/resources/static/,2026-04-27T04:10:00.106006384Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:95525a4fba4a7cc19c074499894c3150d6d02e3ba5426bbfb551cc130bad03f8"",""inputs"":[""sha256:86a7ef75471404707ed20148c20901491f012c98f4946850f7f7dea45af9220d"",""sha256:440d86efb3ff2a070ea4ff1c77d529a177afaa3830ae6002c45256c5fb74bd65""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-27T04:10:00.106014532Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 1/6] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-27T04:10:00.106022075Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
"[frontend-build 4/6] RUN npm install --include=dev 2>&1 &&     echo ""=== NODE_ENV: development ==="" &&     echo ""=== Direct dependencies ==="" &&     npm ls --depth=0 2>&1 &&     echo ""=== Total packages in node_modules ==="" &&     find node_modules -maxdepth 2 -name ""package.json"" -not -path ""*/node_modules/*/node_modules/*"" | wc -l &&     echo ""=== Verifying @vitejs/plugin-vue ==="" &&     test -f node_modules/@vitejs/plugin-vue/package.json && echo ""OK: @vitejs/plugin-vue found"" || echo ""ERROR: @vitejs/plugin-vue NOT FOUND"" &&     echo ""=== Verifying vite ==="" &&     test -f node_modules/vite/package.json && echo ""OK: vite found"" || echo ""ERROR: vite NOT FOUND""",2026-04-27T04:10:00.106034238Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:1bc155ac2c61cf9b67e626fcd9d6f3e3039ec1b084dac8dba4caf6776ff06941"",""inputs"":[""sha256:8fd7d674a1d1c828834feaf839bb427b58834a4f500207e71d7cfa852237aba2""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 6/7] RUN chmod +x ./start.sh,2026-04-27T04:10:00.106043133Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:22a777c85740cfd1e17f231cb01a35e2fe48d02a74a408a09017acb79b1f55de"",""inputs"":[""sha256:077ce60553be91c15cace4d6ee5728840ba761b9cff55de8f116f8d6eea8a9a6""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 4/7] COPY --from=backend-build /app/backend/target/backend-0.0.1-SNAPSHOT.jar ./backend.jar,2026-04-27T04:10:00.106051518Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:7348dc8c1f089b5bf3858ff1b73d3ab5d67858cf7ae3d140595413fa1bfa8475"",""inputs"":[""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f"",""sha256:a161dd79085d999db15de7fc318dedc656d9086620b75c9f51520fac6a2d5e3b""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 7/7] RUN addgroup -S spring && adduser -S spring -G spring,2026-04-27T04:10:00.106060465Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:4898c1e2108c375f75912e95885b8a123933093419f73e7e01376432d75f7fe5"",""inputs"":[""sha256:22a777c85740cfd1e17f231cb01a35e2fe48d02a74a408a09017acb79b1f55de""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 6/9] COPY backend/src ./src,2026-04-27T04:10:00.106073123Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:b49588a219623eab4e179de7473228f587a2aa8c06b8d3922f4e4915350d58eb"",""inputs"":[""sha256:805a5a8133e3686b2a4fff383294d3ab16b2686bd332a59a2474a5601ea23806"",""sha256:1b97ddb7f0d1144bb43e22b9d0636e8818b42e8f3a5d345874d241a0127ac561""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 4/9] COPY backend/pom.xml .,2026-04-27T04:10:00.106083194Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9d56b42ddf2259e220214e801d07d0fa817eb51c82aa5b26d686fd668eea2607"",""inputs"":[""sha256:2f24dc699152b5ed9996eadc271a79c14b13b621f424f516cb48486d40c4ae5f"",""sha256:1b97ddb7f0d1144bb43e22b9d0636e8818b42e8f3a5d345874d241a0127ac561""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 7/9] RUN mkdir -p src/main/resources/static,2026-04-27T04:10:00.106091245Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:86a7ef75471404707ed20148c20901491f012c98f4946850f7f7dea45af9220d"",""inputs"":[""sha256:b49588a219623eab4e179de7473228f587a2aa8c06b8d3922f4e4915350d58eb""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[internal] load build context,2026-04-27T04:10:00.106118185Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:10:00.102598342Z"",""digest"":""sha256:1b97ddb7f0d1144bb43e22b9d0636e8818b42e8f3a5d345874d241a0127ac561"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.102515014Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T04:10:00.106127376Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.1025341Z"",""type"":""vertex""}"
[frontend-build 1/6] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-27T04:10:00.106135366Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.10256139Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-27T04:10:00.106143071Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.102590335Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T04:10:00.154652328Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:10:00.151209682Z"",""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.1025341Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T04:10:00.154733786Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.151414708Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T04:10:00.154768735Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T04:10:00.151513141Z"",""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.151414708Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T04:10:00.154902802Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T04:10:00.151727734Z"",""type"":""vertex""}"
