message,timestamp,severity,tags,attributes
[internal] load metadata for docker.io/library/eclipse-temurin:21-jre-alpine,2026-05-06T08:39:07.429577712Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""started"":""2026-05-06T08:39:07.429195108Z"",""level"":""info"",""digest"":""sha256:086ea836daea68de122d356fd00a83ed25f9de03f86f12c21859cbfc57a63266""}"
[internal] load metadata for docker.io/library/node:20-alpine,2026-05-06T08:39:07.429820447Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""started"":""2026-05-06T08:39:07.429341928Z"",""level"":""info"",""digest"":""sha256:ccecbba0a2e5c072602481fed7ccd4ede19058d4d7721294b010c0440ce9c682""}"
[internal] load metadata for docker.io/library/eclipse-temurin:21-jdk,2026-05-06T08:39:07.429834117Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""started"":""2026-05-06T08:39:07.429446816Z"",""level"":""info"",""digest"":""sha256:e93b7ad54590f2713210a5b53cfa3b59e8622f6f150bc1181aeb2f958dc763d7""}"
[internal] load metadata for docker.io/library/node:20-alpine,2026-05-06T08:39:07.738100156Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-05-06T08:39:07.737786926Z"",""level"":""info"",""digest"":""sha256:ccecbba0a2e5c072602481fed7ccd4ede19058d4d7721294b010c0440ce9c682"",""started"":""2026-05-06T08:39:07.429341928Z""}"
[internal] load metadata for docker.io/library/eclipse-temurin:21-jre-alpine,2026-05-06T08:39:08.082205842Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-05-06T08:39:08.081532832Z"",""level"":""info"",""digest"":""sha256:086ea836daea68de122d356fd00a83ed25f9de03f86f12c21859cbfc57a63266"",""started"":""2026-05-06T08:39:07.429195108Z""}"
[internal] load metadata for docker.io/library/eclipse-temurin:21-jdk,2026-05-06T08:39:08.094329083Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-05-06T08:39:08.093286588Z"",""level"":""info"",""digest"":""sha256:e93b7ad54590f2713210a5b53cfa3b59e8622f6f150bc1181aeb2f958dc763d7"",""started"":""2026-05-06T08:39:07.429446816Z""}"
[internal] load .dockerignore,2026-05-06T08:39:08.094334932Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:b755a4abccf71734e8fa07b1ad9e33b4bf41c3953f83419048c0023b5f65fab5"",""level"":""info""}"
[internal] load .dockerignore,2026-05-06T08:39:08.094643866Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-05-06T08:39:08.093965477Z"",""level"":""info"",""digest"":""sha256:b755a4abccf71734e8fa07b1ad9e33b4bf41c3953f83419048c0023b5f65fab5"",""started"":""2026-05-06T08:39:08.093938537Z""}"
[internal] load .dockerignore,2026-05-06T08:39:08.094644256Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""started"":""2026-05-06T08:39:08.094067691Z"",""level"":""info"",""digest"":""sha256:b755a4abccf71734e8fa07b1ad9e33b4bf41c3953f83419048c0023b5f65fab5""}"
[internal] load .dockerignore,2026-05-06T08:39:08.327743645Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""completed"":""2026-05-06T08:39:08.327330285Z"",""level"":""info"",""digest"":""sha256:b755a4abccf71734e8fa07b1ad9e33b4bf41c3953f83419048c0023b5f65fab5"",""started"":""2026-05-06T08:39:08.094067691Z""}"
[frontend-build  1/12] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-05-06T08:39:08.344707644Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info""}"
[backend-build 7/9] RUN mkdir -p src/main/resources/static,2026-05-06T08:39:08.344712541Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:bf04bbdefb8c74b408a43db1837d49af3e6c7e5c9de9d6317a3810d49aba9b34""],""level"":""info"",""digest"":""sha256:37ed7760e52f3bd3f8f98436c3c55b0b64610c426483811f68ece38563cb78e1""}"
[backend-build 4/9] COPY backend/pom.xml .,2026-05-06T08:39:08.344713302Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:2f24dc699152b5ed9996eadc271a79c14b13b621f424f516cb48486d40c4ae5f"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:98c954b27dbf7e0d8648e98cee95da4096298275f4b5deee33a17ece95c0b719""}"
[internal] load build context,2026-05-06T08:39:08.344713703Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79"",""level"":""info""}"
[frontend-build  6/12] COPY frontend/vite.config.js ./,2026-05-06T08:39:08.344714124Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:1c31dd523bac0f20b80284775551eb0ca9ac618866183696731e72b939b6ac4c"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:993bcd9bc86ddf9e6f2f58ccbc1593ddac8f76687abb3f94789dadcbbaf1dec7""}"
[frontend-build  3/12] COPY frontend/package.json ./,2026-05-06T08:39:08.344716848Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:2e48e436a1c8a11654c7aae9a8ee97b65ad9665d1d49b519119a56bfa04cb56c""}"
[frontend-build  5/12] RUN npm ci,2026-05-06T08:39:08.344717258Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:98e5c74c379a57335de0058eb547ac4db53dd416a36f776a2ebc8b0c4cf35b1f""],""level"":""info"",""digest"":""sha256:1c31dd523bac0f20b80284775551eb0ca9ac618866183696731e72b939b6ac4c""}"
"[backend-build 2/9] RUN apt-get update && apt-get install -y --no-install-recommends curl &&     curl -fSL -o /tmp/maven.tar.gz ""https://dlcdn.apache.org/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" ||     curl -fSL -o /tmp/maven.tar.gz ""https://archive.apache.org/dist/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" &&     tar xzf /tmp/maven.tar.gz -C /opt && rm /tmp/maven.tar.gz &&     ln -s /opt/apache-maven-3.9.15 /opt/maven &&     ln -s /opt/maven/bin/mvn /usr/local/bin/mvn &&     apt-get purge -y curl && apt-get autoremove -y && apt-get clean && rm -rf /var/lib/apt/lists/*",2026-05-06T08:39:08.344717569Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b""],""level"":""info"",""digest"":""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-05-06T08:39:08.344717879Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info""}"
[stage-2 3/7] RUN ln -snf /usr/share/zoneinfo/Asia/Shanghai /etc/localtime && echo Asia/Shanghai > /etc/timezone,2026-05-06T08:39:08.344718180Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:38f43416520640e2461fd3b4c55577f7eec97161f482984831879eed40eb564b""],""level"":""info"",""digest"":""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f""}"
[stage-2 2/7] WORKDIR /app,2026-05-06T08:39:08.344718480Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550""],""level"":""info"",""digest"":""sha256:38f43416520640e2461fd3b4c55577f7eec97161f482984831879eed40eb564b""}"
[frontend-build  2/12] WORKDIR /app/frontend,2026-05-06T08:39:08.344718820Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0""],""level"":""info"",""digest"":""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15""}"
[frontend-build  4/12] COPY frontend/package-lock.json ./,2026-05-06T08:39:08.344719151Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:2e48e436a1c8a11654c7aae9a8ee97b65ad9665d1d49b519119a56bfa04cb56c"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:98e5c74c379a57335de0058eb547ac4db53dd416a36f776a2ebc8b0c4cf35b1f""}"
[backend-build 3/9] WORKDIR /app/backend,2026-05-06T08:39:08.344719452Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7""],""level"":""info"",""digest"":""sha256:2f24dc699152b5ed9996eadc271a79c14b13b621f424f516cb48486d40c4ae5f""}"
[backend-build 6/9] COPY backend/src ./src,2026-05-06T08:39:08.344719762Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:a248ee7575094448bafc4725156d737069c1f5825d910dde6b7db9945bbe03f0"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:bf04bbdefb8c74b408a43db1837d49af3e6c7e5c9de9d6317a3810d49aba9b34""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-05-06T08:39:08.344720122Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info""}"
[backend-build 5/9] RUN mvn dependency:go-offline -B --no-transfer-progress || true,2026-05-06T08:39:08.344720423Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:98c954b27dbf7e0d8648e98cee95da4096298275f4b5deee33a17ece95c0b719""],""level"":""info"",""digest"":""sha256:a248ee7575094448bafc4725156d737069c1f5825d910dde6b7db9945bbe03f0""}"
[stage-2 7/7] RUN addgroup -S spring && adduser -S spring -G spring,2026-05-06T08:39:08.344750979Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:a83c7c5290e3c1f20e408b428775f73d8f6f226d2de277f85f255aed596a01c9""],""level"":""info"",""digest"":""sha256:b014eb314c9289e48f8e1b36d3ff61968451616118c50d3e2c72a24d27d8f41a""}"
[stage-2 6/7] RUN chmod +x ./start.sh,2026-05-06T08:39:08.344752001Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:74eaeed2c66b9343339322a3b1e03ff4d8020fc24d558fc749fa0e827e8033f1""],""level"":""info"",""digest"":""sha256:a83c7c5290e3c1f20e408b428775f73d8f6f226d2de277f85f255aed596a01c9""}"
[stage-2 5/7] COPY start.sh ./start.sh,2026-05-06T08:39:08.344752381Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:b5849ef089890f6bb8edafa8fc2853eee1f38db8826d643f9770bb1d01afcafe"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:74eaeed2c66b9343339322a3b1e03ff4d8020fc24d558fc749fa0e827e8033f1""}"
[stage-2 4/7] COPY --from=backend-build /app/backend/target/backend-0.0.1-SNAPSHOT.jar ./backend.jar,2026-05-06T08:39:08.344752691Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f"",""sha256:84f1e2960a833a7aee698d34865c99675b84aedbbb9fb40a8a40e561cd3e1790""],""level"":""info"",""digest"":""sha256:b5849ef089890f6bb8edafa8fc2853eee1f38db8826d643f9770bb1d01afcafe""}"
[backend-build 9/9] RUN ls -la src/main/resources/static/ && mvn clean package -DskipTests -B --no-transfer-progress,2026-05-06T08:39:08.344752992Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:1f9ad7393b8b34af7d1fc51cb29803845bf4932f89e3f53dd2fd1b301b61ffa6""],""level"":""info"",""digest"":""sha256:84f1e2960a833a7aee698d34865c99675b84aedbbb9fb40a8a40e561cd3e1790""}"
[backend-build 8/9] COPY --from=frontend-build /app/frontend/dist/ src/main/resources/static/,2026-05-06T08:39:08.344753292Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:37ed7760e52f3bd3f8f98436c3c55b0b64610c426483811f68ece38563cb78e1"",""sha256:b6fff12cb9964f9967fc5646e37042e7d48ea9ac22bb8b03e412229b616ffe2e""],""level"":""info"",""digest"":""sha256:1f9ad7393b8b34af7d1fc51cb29803845bf4932f89e3f53dd2fd1b301b61ffa6""}"
[frontend-build 12/12] RUN npm run build,2026-05-06T08:39:08.344754184Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:aff182baa65c780e5769c955fe1f3f585d57273b6ce5ca4403b51043c60f2deb""],""level"":""info"",""digest"":""sha256:b6fff12cb9964f9967fc5646e37042e7d48ea9ac22bb8b03e412229b616ffe2e""}"
[frontend-build 11/12] COPY frontend/.env.production ./,2026-05-06T08:39:08.344754524Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:a1ead40eb4f8d8e5c6c541206c80dcc3a6a674d2eece2f09a9f2ff730d1012e3"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:aff182baa65c780e5769c955fe1f3f585d57273b6ce5ca4403b51043c60f2deb""}"
[frontend-build 10/12] COPY frontend/scripts ./scripts/,2026-05-06T08:39:08.344754945Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:23a5288cf0743a80eeee77e0a7ed4ab0cb87d077d8045b402ae90bf59e2859c6"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:a1ead40eb4f8d8e5c6c541206c80dcc3a6a674d2eece2f09a9f2ff730d1012e3""}"
[frontend-build  9/12] COPY frontend/src ./src/,2026-05-06T08:39:08.344755435Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:94e3f68cdd7a05554f12fa39eecb9784aa17979be5dabb6c4b7d731bb1735467"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:23a5288cf0743a80eeee77e0a7ed4ab0cb87d077d8045b402ae90bf59e2859c6""}"
[frontend-build  8/12] COPY frontend/public ./public/,2026-05-06T08:39:08.344755736Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""deploymentInstanceId"":null}","{""source"":""buildkit"",""type"":""vertex"",""inputs"":[""sha256:9150f9d6c033b215d48ec7d9809d5fdf67db10d757ca6f6564046f4aef70b0d1"",""sha256:61d80e4cbcf22405bca1c8d83cd6b50127f71e3c770c5de245ace7e76f63fb79""],""level"":""info"",""digest"":""sha256:94e3f68cdd7a05554f12fa39eecb9784aa17979be5dabb6c4b7d731bb1735467""}"
